student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S09246,21,Female,1.8,1.9,2.4,No,74.6,5.6,Good,6,High School,Poor,6,No,64.3
S04655,21,Female,4.2,3.2,3.6,No,74.9,8.0,Fair,0,,Good,6,No,63.9
S19937,21,Female,3.1,1.9,2.6,Yes,95.8,5.9,Good,6,High School,Good,1,No,57.0
S09403,21,Male,3.1,3.5,2.5,No,95.3,7.4,Fair,3,Master,Poor,4,Yes,59.0
S12016,22,Female,3.6,1.3,2.2,No,87.3,7.5,Fair,3,Bachelor,Average,6,Yes,76.9
S10077,22,Female,2.2,1.2,3.1,No,91.4,6.1,Good,6,High School,Good,4,No,54.6
S18025,23,Female,3.8,2.4,2.5,Yes,71.0,8.8,Good,2,High School,Good,4,No,69.8
S02396,18,Female,2.3,2.9,2.1,No,77.7,3.8,Good,6,Bachelor,Good,5,No,47.9
S03357,22,Female,2.4,3.8,2.7,No,90.8,9.3,Good,6,High School,Average,7,No,62.8
S12516,23,Male,3.7,4.4,2.0,No,88.0,6.2,Fair,1,Bachelor,Poor,5,No,66.0
S01100,23,Female,3.6,2.2,0.6,No,67.0,5.8,Good,5,Master,Poor,9,No,82.0
S15974,22,Female,3.6,1.3,3.7,Yes,87.4,8.0,Fair,5,,Good,3,No,81.6
S16230,17,Male,3.3,3.2,1.8,No,90.2,8.1,Fair,2,High School,Average,10,No,75.6
S13958,21,Female,1.6,2.1,0.0,No,96.0,5.4,Good,1,Bachelor,Average,5,No,44.4
S05721,20,Male,3.0,2.5,0.3,No,97.3,5.6,Fair,4,,Average,4,No,59.1
S19952,21,Female,2.9,1.8,3.6,No,89.8,5.7,Poor,5,Bachelor,Good,1,No,53.0
S18262,22,Male,2.6,3.5,2.0,No,84.5,7.0,Poor,4,,Average,6,Yes,67.3
S13994,19,Male,1.3,1.6,1.9,Yes,94.3,5.8,Fair,5,High School,Poor,8,No,52.4
S14054,17,Female,3.8,0.0,1.5,Yes,99.6,5.8,Fair,2,Bachelor,Average,7,No,82.2
S08738,22,Female,1.5,2.8,0.9,No,85.3,5.8,Good,3,,Average,6,Yes,47.5
S19095,21,Female,4.0,3.4,2.3,No,79.5,7.2,Fair,3,Bachelor,Average,5,No,66.0
INVALID,150,male,,3.2,-5,maybe,,-1,POOR,-3,,5G,,,999
S02196,19,Female,6.0,4.8,1.8,No,100.0,6.0,Poor,4,Bachelor,Good,9,No,94.3
S17156,21,Male,3.8,2.2,1.4,No,83.8,7.1,Poor,2,Bachelor,Average,6,No,74.3
S03429,21,Male,3.0,3.7,3.9,No,81.4,7.3,Fair,0,High School,Good,2,No,42.2
S09030,19,Female,2.9,2.3,1.8,Yes,83.3,7.6,Good,3,High School,Poor,6,No,57.8
S10004,22,Female,2.9,2.0,0.5,No,78.6,6.3,Good,3,,Average,2,No,64.1
S05479,20,Female,4.2,3.5,3.8,No,92.0,5.0,Fair,4,Bachelor,Average,1,Yes,57.8
S19327,20,Male,2.6,1.9,1.6,Yes,81.2,6.1,Poor,4,High School,Good,4,No,61.6
S10082,21,Female,3.3,0.8,2.8,No,89.2,5.8,Poor,4,High School,Average,5,No,69.8
S01498,20,Female,3.8,0.9,2.2,No,100.0,4.8,Fair,2,Bachelor,Average,1,No,65.0
S00198,21,Male,1.2,3.8,1.1,No,76.6,6.8,Poor,5,Bachelor,Good,3,Yes,36.8
S19339,17,Female,3.9,4.4,2.3,Yes,84.6,7.9,Fair,3,Bachelor,Poor,7,No,75.3
S11668,23,Female,2.1,0.6,3.4,Yes,77.6,5.2,Good,6,Bachelor,Good,4,No,50.0
S04977,20,Male,2.5,3.3,1.1,No,89.4,5.3,Good,3,Master,Average,9,No,56.5
S05728,20,Female,5.6,0.0,4.2,No,82.4,9.2,Good,6,Bachelor,Good,8,No,95.4
S11356,18,Male,2.5,3.3,2.0,No,94.9,7.0,Poor,3,,Good,6,No,62.7
S17487,17,Male,3.4,3.2,2.0,No,73.8,4.5,Poor,1,High School,Good,2,No,61.0
S10389,24,Female,3.5,2.2,1.2,No,69.7,7.1,Fair,1,Bachelor,Average,1,Yes,52.6
S13408,17,Female,2.9,4.1,2.1,No,93.5,6.4,Fair,5,High School,Good,7,No,58.2
S14436,24,Male,4.4,3.2,3.4,No,76.7,8.7,Fair,6,High School,Poor,8,Yes,81.5
S19157,18,Female,3.5,1.2,1.2,Yes,99.0,7.7,Fair,3,High School,Good,5,Yes,74.7
S13143,22,Male,3.5,2.3,1.9,No,78.6,9.6,Good,6,Master,Good,9,No,88.0
S12294,24,Female,4.0,1.4,1.9,Yes,81.2,5.4,Fair,2,Master,Poor,4,Yes,75.0
S02866,21,Female,1.8,1.7,1.4,No,84.7,5.8,Fair,1,Bachelor,Average,8,No,56.1
S03531,17,Male,3.3,4.1,4.2,No,94.2,6.6,Good,4,High School,Good,5,Yes,59.1
S10456,23,Male,3.4,2.2,1.1,No,79.7,8.5,Poor,3,High School,Poor,10,Yes,93.0
S03035,19,Male,7.2,1.2,2.7,No,84.4,5.3,Fair,3,High School,Average,1,No,100.0
S11710,22,Male,3.0,3.0,1.1,No,86.2,8.8,Fair,2,High School,Average,2,No,68.8
S09323,22,Female,4.7,3.2,1.3,No,73.1,6.7,Good,0,High School,Good,6,No,82.0
S18167,23,Male,6.9,2.6,2.2,Yes,93.2,6.7,Good,4,High School,Good,6,Yes,100.0
S18959,22,Male,4.6,1.8,0.3,Yes,86.8,8.6,Fair,5,High School,Average,8,No,91.6
S08119,21,Female,5.3,0.5,3.6,Yes,100.0,3.3,Fair,6,High School,Average,5,No,98.4
S06479,24,Male,4.0,1.7,1.5,No,83.4,5.8,Good,6,High School,Poor,4,No,76.6
S12914,24,Female,4.5,0.7,2.1,No,73.6,6.9,Good,5,Bachelor,Average,1,No,77.9
S06810,19,Female,3.1,2.1,0.2,No,86.2,9.1,Good,4,Bachelor,Good,10,No,76.6
S01478,23,Male,4.9,3.0,1.9,No,90.7,5.8,Fair,0,High School,Average,7,No,88.5
S01488,18,Female,3.1,2.8,0.0,No,93.9,7.3,Good,1,High School,Average,1,No,55.0
S00843,17,Male,4.7,2.9,5.0,Yes,74.8,4.3,Good,2,Bachelor,Good,1,No,63.3
S17376,22,Other,3.1,1.1,0.9,No,74.6,5.6,Good,6,High School,Average,6,No,79.3
S03373,20,Female,5.5,5.0,1.6,No,76.8,8.3,Good,6,,Good,5,No,91.6
S09203,21,Male,1.8,2.4,2.4,Yes,75.3,7.3,Poor,2,Bachelor,Poor,10,No,51.8
S09544,21,Male,5.4,3.9,2.7,No,71.1,7.3,Good,1,,Average,1,Yes,79.2
S14828,20,Female,4.9,1.1,1.3,No,80.6,6.9,Fair,0,Bachelor,Good,10,No,100.0
S13053,17,Female,5.8,2.9,1.8,No,93.1,8.6,Good,4,High School,Good,5,No,92.2
S05910,21,Female,5.2,2.6,0.5,No,77.6,7.3,Fair,2,Bachelor,Good,2,Yes,80.0
S00562,24,Female,4.8,2.5,2.2,No,75.3,5.7,Good,2,Bachelor,Good,8,No,88.9
S12825,22,Female,2.9,3.7,1.5,No,81.5,4.9,Fair,1,High School,Average,8,Yes,62.8
S08501,20,Other,2.3,2.9,1.6,Yes,95.9,5.6,Poor,3,Master,Good,5,Yes,56.5
S10206,19,Other,2.2,1.3,0.8,No,89.8,5.6,Good,5,High School,Good,1,No,61.7
S04545,21,Female,2.6,0.9,1.8,No,97.2,6.9,Good,5,High School,Good,4,Yes,59.5
S13389,22,Female,5.0,2.6,0.5,No,93.5,8.8,Fair,5,Bachelor,Good,10,No,100.0
S07830,21,Female,7.7,3.8,1.1,Yes,86.0,7.3,Good,5,Bachelor,Good,9,No,100.0
S05610,20,Male,0.2,4.9,1.5,Yes,64.6,6.2,Good,6,Bachelor,Good,10,No,45.6
S06447,23,Other,5.3,2.7,0.1,No,88.1,5.7,Fair,3,,Poor,6,No,87.9
S03368,21,Female,4.3,3.0,2.0,No,90.5,7.1,Fair,2,High School,Average,9,Yes,85.4
S05512,17,Female,4.1,2.1,0.7,No,80.4,5.1,Poor,4,High School,Good,3,No,75.4
S01111,20,Male,0.4,2.0,2.9,No,79.8,8.7,Good,4,High School,Average,6,Yes,41.4
S02312,22,Other,3.4,2.0,0.2,No,83.9,6.5,Good,0,High School,Poor,1,No,67.2
S06118,18,Male,2.4,1.5,1.0,No,75.1,7.1,Poor,3,Bachelor,Good,2,No,52.8
S09976,22,Male,4.2,2.6,3.7,Yes,69.5,8.1,Fair,1,,Poor,1,Yes,67.1
S09173,18,Female,3.1,3.2,2.3,Yes,85.3,6.3,Fair,6,High School,Good,6,Yes,66.3
S18610,21,Male,3.7,0.3,3.2,No,97.9,5.3,Poor,6,Bachelor,Good,2,No,66.9
S11242,18,Female,3.4,3.4,3.3,No,72.6,6.9,Good,3,Master,Good,3,No,61.5
S09200,17,Female,1.8,1.9,1.6,No,83.9,4.3,Good,3,High School,Good,2,No,44.6
S14590,24,Female,2.9,0.3,2.0,Yes,85.3,4.0,Good,6,High School,Average,7,No,68.5
S14346,18,Female,3.9,2.9,1.8,No,71.0,5.4,Fair,0,,Average,5,No,69.3
S18095,17,Other,6.1,0.3,4.5,No,85.5,6.4,Fair,2,Master,Good,5,No,94.1
S20000,22,Female,4.3,2.2,2.0,No,97.4,8.1,Good,1,High School,Good,4,No,70.2
S07012,23,Male,2.9,0.1,2.1,No,89.7,5.3,Good,0,Master,Average,3,No,59.8
S05994,20,Female,2.9,3.2,2.1,Yes,92.8,6.4,Poor,0,High School,Poor,2,No,55.2
S14034,21,Male,4.4,1.9,0.0,No,99.2,5.5,Fair,6,,Good,9,Yes,85.2
S40452,24,Other,8.3,7.2,5.4,Yes,100.0,10.0,Good,6,Master,Good,10,Yes,59.7
S11732,20,Male,0.0,5.0,2.0,No,81.0,6.3,Fair,2,High School,Average,5,No,28.0
S12183,20,Male,5.0,2.1,2.0,No,100.0,6.9,Good,4,Master,Good,10,No,100.0
S01294,17,Female,4.5,1.7,2.7,Yes,97.1,7.4,Good,3,High School,Average,6,Yes,83.6
S02493,21,Male,1.3,5.2,1.7,No,87.0,5.7,Poor,4,High School,Good,8,No,48.1
S03826,20,Male,2.2,3.3,1.0,Yes,67.5,6.5,Fair,6,High School,Good,1,No,43.7
S01818,21,Male,3.9,1.4,0.2,No,72.0,6.8,Good,6,Master,Good,6,Yes,78.3
S12139,23,Female,2.9,3.0,2.8,Yes,91.6,3.8,Poor,6,,Good,1,No,57.7
S38860,21,Female,8.0,6.4,0.2,No,90.0,5.8,Poor,6,Master,Good,7,No,150
S15895,20,Male,5.6,4.9,0.0,No,100.0,6.5,Poor,4,Bachelor,Good,2,No,92.7
S14252,22,Female,4.7,2.0,3.8,Yes,87.4,6.4,Fair,3,,Good,3,Yes,67.7
S00726,20,Male,4.0,2.2,1.4,No,100.0,7.9,Good,3,Bachelor,Good,1,No,73.5
S02770,20,Female,2.9,3.5,2.2,No,85.7,4.0,Good,5,High School,Average,6,Yes,64.1
??,,?,999,4.6,error,maybe,999,-1,1,,?,GOOD,0,1,#VALUE!
S10482,22,Female,3.6,2.7,3.3,No,73.9,9.1,Fair,0,,Average,5,Yes,59.8
S00427,20,Male,3.2,4.9,1.1,No,81.1,9.0,Fair,1,,Average,4,No,60.1
S03217,23,Female,3.5,1.3,2.1,Yes,95.7,6.3,Fair,3,Bachelor,Average,6,No,79.7
S01377,21,Other,3.5,2.4,2.0,No,82.9,6.3,Fair,1,Bachelor,Good,8,Yes,77.9
S06623,22,Male,4.1,3.2,1.3,No,82.9,5.1,Poor,0,Master,Average,2,No,58.8
S07644,24,Female,4.6,4.6,2.4,No,78.7,5.9,Poor,4,Bachelor,Good,2,No,61.6
S07678,23,Male,3.0,2.0,0.6,No,83.1,5.0,Good,1,,Good,5,Yes,69.9
S14489,18,Female,0.0,2.1,3.4,No,80.0,3.2,Good,4,High School,Good,5,No,30.4
S68683,22,Female,8.1,0.0,0.0,No,100.0,9.8,Good,6,Master,Good,10,Yes,19.2
S01458,19,Female,5.7,3.8,2.3,No,80.7,5.4,Fair,2,High School,Good,10,Yes,100.0
S03935,22,Male,3.8,4.9,1.1,No,91.1,5.6,Fair,3,,Good,6,Yes,66.5
S02901,24,Male,2.5,2.3,2.3,No,59.6,6.5,Poor,2,High School,Good,10,No,57.0
S16686,21,Male,3.6,2.2,0.3,No,87.6,8.7,Fair,5,Master,Good,3,Yes,68.8
S03557,21,Female,3.8,1.2,1.8,No,85.0,7.4,Good,1,Bachelor,Average,1,No,67.6
S70647,24,Other,144.1,44.2,52.6,No,221.8,33.5,Good,20,High School,Average,0,No,69.4
S17383,17,Female,4.8,1.4,1.1,No,79.3,6.9,Poor,5,Master,Poor,9,No,88.9
S14928,19,Female,4.4,6.0,3.7,No,73.3,6.3,Poor,4,High School,Average,7,No,66.9
S17331,21,Female,3.1,3.3,0.6,Yes,88.3,4.6,Fair,6,Master,Poor,9,Yes,72.7
S03856,22,Male,4.5,2.8,1.6,No,95.5,8.1,Fair,1,Bachelor,Average,3,No,69.7
S15039,20,Female,4.4,3.9,3.6,No,85.8,6.4,Good,3,High School,Average,3,No,70.2
S00803,21,Female,1.7,4.2,2.4,No,82.2,5.1,Good,1,Master,Average,9,No,55.1
S60323,24,Female,5.6,6.6,0.6,Yes,63.1,4.6,Poor,1,Master,Poor,8,Yes,150
S11759,21,Female,2.7,3.7,2.5,Yes,83.4,7.5,Fair,4,Master,Average,4,No,61.8
S12847,20,Male,3.9,2.4,1.3,No,80.6,5.1,Poor,3,Master,Good,5,No,82.0
S13009,23,Female,2.6,2.8,0.5,No,87.1,6.5,Poor,1,High School,Good,1,Yes,33.4
S08338,24,Female,1.2,2.3,2.0,No,78.3,6.5,Fair,0,Bachelor,Poor,2,Yes,40.7
S03821,18,Male,3.8,1.1,1.9,No,86.0,8.0,Good,3,Bachelor,Poor,4,Yes,78.7
S10991,21,Female,4.4,2.6,1.1,No,86.2,7.7,Good,3,High School,Good,3,No,76.6
S02958,20,Female,2.8,2.7,2.7,No,79.7,6.3,Fair,3,High School,Good,9,Yes,53.4
S03186,24,Other,3.6,2.4,1.5,Yes,81.1,6.9,Good,5,Bachelor,Good,4,No,69.0
S18690,17,Female,3.4,2.6,1.7,Yes,81.3,4.7,Fair,4,Bachelor,Good,6,No,73.2
S04894,17,Male,5.0,4.1,1.6,Yes,80.8,7.4,Poor,3,Bachelor,Good,6,No,85.1
S14027,17,Female,1.8,4.6,1.8,No,76.4,4.2,Good,4,Bachelor,Average,6,No,43.2
S17273,20,Male,4.9,1.0,4.2,No,77.0,8.2,Poor,3,High School,Good,8,No,79.3
S06355,24,Male,4.1,2.7,2.7,Yes,79.8,7.5,Good,4,,Average,5,No,67.0
S03569,17,Female,5.3,2.2,0.4,Yes,82.4,5.7,Good,4,High School,Good,4,No,90.8
S10022,20,Female,6.2,3.4,1.7,No,100.0,5.7,Fair,4,Master,Poor,4,No,92.4
S03614,23,Male,2.7,1.2,2.7,No,95.2,7.3,Fair,3,High School,Poor,3,Yes,59.3
S18082,20,Female,4.7,1.1,2.9,No,82.2,7.1,Fair,6,,Average,6,No,81.6
S50060,19,FEMALE,7.3,3.8,4.8,part time,69.0,4.4,OK,0,college,2,3,maybe,37.6
S15399,19,Male,4.5,4.0,3.6,No,90.9,6.9,Good,6,High School,Good,4,No,82.7
S17456,21,Female,3.5,4.0,0.7,No,85.5,7.6,Fair,0,Master,Good,7,No,74.4
S04381,17,Female,3.0,3.3,0.4,No,73.5,6.1,Fair,0,Master,Average,1,No,50.5
S07676,20,Other,3.3,0.6,1.3,Yes,84.2,6.5,Fair,5,Bachelor,Good,4,No,75.1
S13275,19,Male,2.9,3.0,3.3,No,66.3,6.8,Good,1,High School,Average,2,No,53.5
S05492,19,Female,2.4,1.4,1.5,No,84.5,6.3,Fair,4,Bachelor,Good,7,Yes,67.2
S19158,21,Male,2.0,0.0,0.5,No,92.4,4.0,Good,2,Master,Poor,5,Yes,59.2
S12120,19,Male,3.4,0.8,2.9,Yes,67.5,4.7,Fair,3,Bachelor,Good,9,No,68.9
S04126,22,Male,2.8,3.3,1.4,No,81.2,5.7,Fair,1,Bachelor,Good,6,No,49.8
S06977,17,Other,3.6,1.8,1.2,Yes,75.9,7.1,Good,0,High School,Good,5,No,70.2
S04649,24,Female,1.9,2.8,1.4,Yes,75.0,7.1,Good,5,Master,Average,5,Yes,52.3
S00852,21,Other,3.0,1.0,2.3,No,70.1,5.4,Fair,0,High School,Average,1,No,52.2
S01849,20,Female,4.4,3.6,2.0,No,80.7,6.0,Fair,3,Master,Good,6,No,75.7
S03342,20,Male,3.1,1.3,2.1,No,84.5,7.6,Fair,3,Bachelor,Average,5,No,72.3
S60299,1,Other,5.7,3.6,4.9,Yes,61.3,9.0,Poor,1,Bachelor,Good,4,Yes,58.5
S19653,21,Male,0.8,1.1,0.9,No,75.4,6.9,Fair,1,High School,Good,6,No,40.1
,,male,-10,6.6,-5,NO,,48,,50,,,,,
S08097,24,Male,1.6,2.1,1.5,No,76.4,6.1,Good,2,Master,Poor,3,Yes,36.6
S18576,19,Male,5.6,1.8,3.1,No,86.8,7.9,Good,5,High School,Poor,9,Yes,99.0
S14966,18,Female,2.8,2.6,1.5,No,88.9,4.4,Poor,0,High School,Good,8,Yes,67.5
S06343,22,Male,3.6,3.4,1.7,No,69.6,5.8,Fair,0,High School,Average,5,No,60.9
S21350,,,,,,,,,,,,,,,
S17432,21,Male,4.1,4.1,0.1,Yes,95.0,5.1,Good,3,Bachelor,Average,1,No,61.9
S19927,21,Male,1.7,2.4,1.3,Yes,75.3,4.4,Good,3,High School,Average,5,Yes,41.8
S08954,19,Male,5.3,4.1,0.0,No,85.2,7.1,Poor,0,High School,Average,3,Yes,75.8
S17995,19,Male,4.5,2.9,1.6,Yes,75.3,5.6,Fair,3,Bachelor,Poor,5,Yes,82.2
S12374,20,Female,6.0,2.6,2.4,Yes,75.2,5.8,Good,4,High School,Good,9,Yes,94.4
S16391,18,Male,1.3,3.1,2.5,No,80.5,6.2,Fair,1,Bachelor,Poor,7,No,47.6
S04704,22,Other,2.0,2.0,0.5,No,78.1,5.8,Poor,3,Bachelor,Average,1,No,39.2
S09607,21,Male,3.1,1.7,2.6,No,82.9,7.5,Good,2,,Average,7,No,67.5
S88102,19,Male,,3.8,,,,,,,,,,No,
S11474,22,Female,5.9,3.1,1.9,No,74.4,6.9,Fair,2,Bachelor,Good,6,Yes,73.5
S13852,20,Male,0.6,3.3,4.0,No,71.7,5.8,Good,2,Bachelor,Average,3,Yes,24.4
S06454,23,Female,7.4,3.7,1.9,No,58.0,6.2,Fair,6,High School,Good,6,No,95.7
S00328,24,Male,2.5,2.6,2.3,No,97.6,7.4,Good,5,,Good,6,No,65.7
S17395,21,Male,5.3,1.4,3.0,No,86.0,5.9,Good,6,Bachelor,Good,3,Yes,84.2
S18851,17,Female,4.4,4.1,0.2,No,92.0,7.6,Fair,3,High School,Average,9,No,87.6
S17067,21,Female,4.7,3.1,0.8,No,79.2,5.4,Good,3,High School,Good,10,Yes,92.2
S15216,20,Female,8.3,3.6,2.7,No,71.3,5.9,Poor,0,Bachelor,Average,3,Yes,100.0
S07286,21,Female,3.0,3.1,2.1,No,96.4,5.2,Fair,2,,Good,8,No,69.4
S64596,23,Female,167.1,61.0,31.4,No,114.4,35.3,Fair,-3,High School,Good,100,No,53.8
S25441,18,Other,175.2,71.0,71.1,No,331.4,26.5,Fair,20,Master,Good,-1,No,44.7
S05159,18,Male,4.2,2.6,1.8,No,78.5,5.6,Fair,2,Master,Average,10,No,81.0
S49067,,,,,2.1,,,4.5,,0,,,,,
S09292,24,Other,1.2,1.3,4.7,No,93.6,5.8,Poor,0,Bachelor,Good,3,No,38.6
S12706,20,Female,2.2,2.4,0.0,No,89.8,5.5,Fair,3,Bachelor,Good,6,Yes,66.1
S14397,21,Male,3.6,1.8,0.8,No,89.2,7.6,Good,3,Master,Poor,6,Yes,77.2
S02178,21,Female,4.5,2.8,0.0,No,85.2,6.8,Fair,2,Bachelor,Good,5,No,73.9
S19277,24,Male,1.8,1.1,1.5,No,72.9,7.2,Fair,3,High School,Average,4,No,48.6
S17855,22,Male,2.9,0.9,3.0,No,85.8,8.0,Fair,4,Bachelor,Poor,9,No,79.6
S11642,19,Male,4.7,1.0,0.8,No,95.9,5.2,Fair,0,High School,Average,1,No,82.4
S11421,21,Female,3.5,3.6,0.3,No,84.8,4.1,Poor,0,High School,Average,9,No,74.5
S16758,17,Female,5.9,3.6,4.0,No,82.8,7.6,Fair,3,,Good,7,Yes,79.6
S41450,0,Female,1.9,4.2,2.0,No,97.6,8.2,Good,4,High School,Average,3,No,69.1
S03197,24,Male,3.7,0.6,0.1,No,84.0,5.9,Fair,6,Bachelor,Average,5,No,74.4
S13261,19,Male,3.7,3.8,2.2,No,79.4,6.1,Good,1,Bachelor,Good,5,No,64.0
S09207,18,Other,3.6,2.4,1.8,Yes,71.5,6.6,Poor,4,Master,Average,10,Yes,83.7
S15134,21,Male,4.1,1.8,1.6,No,95.0,6.5,Fair,4,Bachelor,Average,10,No,96.1
S10159,21,Male,6.1,2.3,2.5,Yes,80.0,6.9,Poor,2,,Average,9,Yes,95.3
S16228,20,Male,7.4,1.0,2.1,No,90.3,7.9,Poor,3,,Poor,7,No,100.0
S17615,17,Female,3.4,2.1,3.1,No,74.5,6.7,Poor,1,High School,Average,9,Yes,71.9
S01079,20,Male,5.1,2.8,1.4,No,93.5,7.2,Poor,2,Bachelor,Good,2,No,83.3
S12974,19,Female,3.1,2.0,2.5,No,84.9,7.4,Fair,5,Bachelor,Average,10,No,69.4
S13133,17,Female,2.2,3.0,0.0,No,87.6,5.8,Fair,2,High School,Poor,9,No,64.0
S19392,20,Male,4.2,3.9,2.4,No,86.9,7.2,Good,3,High School,Average,1,Yes,67.4
S01285,23,Female,6.4,3.7,0.9,No,90.3,6.6,Fair,4,,Good,6,Yes,100.0
S12990,21,Other,6.1,0.9,2.0,Yes,98.0,4.8,Good,0,,Good,5,No,95.5
S04776,21,Female,1.9,3.1,1.2,No,78.6,5.0,Poor,2,High School,Average,6,No,40.6
S10759,21,Female,5.4,3.4,0.0,No,77.0,4.4,Good,2,Bachelor,Good,6,No,87.9
S10885,22,Male,4.3,1.6,3.0,No,92.9,6.4,Good,4,Bachelor,Average,7,No,72.9
S12154,21,Female,2.6,2.6,1.9,No,76.8,6.2,Fair,2,High School,Poor,7,No,51.8
S17117,22,Female,1.9,2.4,1.5,Yes,74.4,5.0,Good,4,High School,Average,5,Yes,51.4
S03199,22,Female,3.1,2.2,3.6,No,92.0,8.3,Fair,4,High School,Good,6,No,66.0
S29044,20,Prefer not to say,5.0,0.9,3.4,yes/no,85.8,6.6,POOR,1,grad school,poor quality,8,,90.9
S14220,24,Female,4.1,2.3,1.4,No,71.6,9.2,Good,3,Master,Poor,4,Yes,81.1
S04575,18,Male,2.5,5.6,0.9,No,90.7,4.1,Good,3,Bachelor,Average,6,No,56.6
S08422,18,Other,3.8,3.9,3.3,No,75.9,6.9,Poor,4,High School,Poor,6,No,56.5
S01278,22,Female,4.9,0.0,3.0,No,88.2,8.0,Good,3,Bachelor,Good,1,Yes,74.5
S19152,18,Male,4.0,2.0,0.0,Yes,95.8,5.2,Good,2,High School,Average,8,Yes,79.2
S06108,23,Female,3.2,5.8,0.9,Yes,90.6,5.1,Good,4,High School,Poor,3,No,68.0
S67934,24,boy,2.1,0.8,3.0,y,90.1,4.7,OK,1,grad school,GOOD,8,maybe,87.6
S11195,23,Female,1.3,2.6,1.8,Yes,81.5,5.1,Fair,1,High School,Average,9,Yes,49.2
S19326,23,Female,2.1,2.5,0.9,No,88.3,6.2,Fair,5,High School,Average,6,Yes,63.4
S08622,24,Other,4.1,2.8,2.0,No,82.2,5.6,Poor,2,Master,Poor,10,No,88.6
S03673,23,Female,5.1,2.1,3.0,No,84.6,6.6,Fair,6,Master,Good,4,No,82.2
S03899,19,Female,3.7,3.4,1.6,No,81.5,6.5,Fair,5,Bachelor,Average,1,No,66.2
S19675,22,Female,2.9,3.8,0.8,Yes,77.8,6.7,Good,6,High School,Poor,10,No,81.6
S55320,17,Other,140.2,46.9,36.2,No,454.8,38.0,Poor,-5,Bachelor,Average,-1,Yes,57.4
S10207,17,Male,3.0,3.9,1.9,No,87.2,5.2,Fair,5,,Good,5,No,65.9
S07144,18,Other,3.1,2.1,0.4,No,100.0,5.8,Poor,0,High School,Average,9,No,75.7
S14258,20,Female,2.4,1.8,1.8,No,77.6,5.6,Good,5,Bachelor,Poor,3,Yes,59.6
S09724,19,Male,2.0,4.0,1.4,Yes,82.0,6.8,Good,1,High School,Good,6,No,52.5
S14282,21,Male,2.6,5.4,1.7,No,79.0,5.9,Fair,0,High School,Average,5,Yes,57.0
S04610,18,Male,2.7,1.6,0.9,No,97.3,6.7,Good,6,Master,Good,5,Yes,67.5
S02689,21,Male,3.5,3.2,2.1,No,90.0,7.7,Good,2,Master,Good,2,No,67.5
S14853,22,Male,3.2,3.1,1.1,No,100.0,4.8,Good,6,High School,Average,3,No,70.4
S11600,19,Female,2.3,0.8,2.7,No,73.3,6.4,Good,2,Master,Average,1,No,44.5
S11629,20,Male,3.4,2.9,3.2,Yes,76.9,4.9,Good,4,High School,Good,3,No,55.9
S03878,18,Other,1.8,3.2,1.4,No,74.0,5.2,Good,0,,Good,7,No,52.1
S01450,20,Female,7.0,4.1,1.8,No,93.3,4.4,Fair,6,High School,Average,4,Yes,98.3
S19170,20,Male,3.7,1.6,1.6,No,63.9,7.3,Fair,1,Master,Good,1,Yes,63.9
S11052,24,Female,4.7,1.6,1.6,No,91.1,6.3,Fair,5,Master,Good,5,No,86.5
S18448,19,Male,4.2,2.1,1.4,No,82.2,6.6,Good,1,High School,Average,6,No,82.9
S05442,21,Other,3.3,1.9,0.8,No,91.6,4.6,Good,0,,Poor,8,No,72.0
S06001,21,Female,4.4,1.7,1.5,Yes,81.9,6.4,Fair,3,Bachelor,Average,2,Yes,86.5
S12490,24,Female,3.9,2.7,1.7,No,85.4,4.2,Good,6,High School,Average,7,No,76.6
S13032,19,Male,2.1,2.7,1.6,No,74.4,4.8,Good,4,High School,Average,5,No,60.9
S01252,20,Male,2.3,3.4,2.8,Yes,92.2,4.9,Poor,2,High School,Average,8,No,45.5
S14697,21,Female,4.6,1.7,2.5,No,72.7,7.4,Good,5,Bachelor,Good,6,Yes,92.2
S09605,21,Female,5.4,2.5,1.4,No,78.2,6.5,Fair,5,Bachelor,Average,3,Yes,84.3
S12432,19,Female,3.8,4.6,0.7,No,100.0,6.6,Poor,0,Master,Good,1,Yes,57.3
S12607,20,Male,3.4,2.6,0.0,Yes,81.7,7.3,Good,6,Master,Average,3,No,71.1
S07989,22,Female,2.5,1.8,2.2,No,81.8,4.7,Poor,2,Bachelor,Good,5,Yes,50.9
S05372,24,Female,1.7,2.6,1.3,No,80.5,5.3,Fair,3,High School,Poor,10,No,63.3
S10752,18,Female,2.2,1.7,0.2,Yes,86.4,6.0,Fair,3,High School,Poor,9,Yes,64.7
??,999,?,#REF!,1.1,,NO,full,,okay,-3,,,-5,,999
S01694,21,Male,4.1,3.8,0.7,No,94.4,9.1,Fair,5,,Poor,8,Yes,74.5
S02899,18,Female,4.5,1.1,3.1,No,93.0,6.1,Poor,6,Bachelor,Good,9,Yes,86.5
S00190,24,Female,2.5,0.3,1.7,No,82.1,8.3,Fair,5,,Average,2,No,68.1
S12723,17,Male,4.0,1.5,2.1,No,93.0,4.6,Good,1,High School,Good,2,No,61.4
S99388,18,Prefer not to say,4.8,5.1,4.9,maybe,82.8,5.6,very good,0,high school,broadband,10,1,92.9
